filename	acq_time
meg/sub-17_task-abseq_run-01_meg.fif	1910-04-25T09:53:54.480555Z
meg/sub-17_task-abseq_run-02_meg.fif	1910-04-25T10:01:24.957374Z
meg/sub-17_task-abseq_run-03_meg.fif	1910-04-25T10:06:54.335287Z
meg/sub-17_task-abseq_run-04_meg.fif	1910-04-25T10:11:36.658741Z
meg/sub-17_task-abseq_run-05_meg.fif	1910-04-25T10:16:19.603213Z
meg/sub-17_task-abseq_run-06_meg.fif	1910-04-25T10:22:21.860154Z
meg/sub-17_task-abseq_run-07_meg.fif	1910-04-25T10:27:43.726595Z
meg/sub-17_task-abseq_run-08_meg.fif	1910-04-25T10:32:53.821491Z
meg/sub-17_task-abseq_run-09_meg.fif	1910-04-25T10:37:21.148246Z
meg/sub-17_task-abseq_run-10_meg.fif	1910-04-25T10:43:55.163836Z
meg/sub-17_task-abseq_run-11_meg.fif	1910-04-25T10:49:34.121572Z
meg/sub-17_task-abseq_run-12_meg.fif	1910-04-25T10:54:38.067309Z
meg/sub-17_task-abseq_run-13_meg.fif	1910-04-25T10:59:35.503564Z
meg/sub-17_task-abseq_run-14_meg.fif	1910-04-25T11:04:26.819000Z
